Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-03-09,6.01813,6.16165,5.97029,6.12816,1580985.4326185
2021-03-10,6.13773,6.20948,6.06597,6.19513,2908133.3256603
2021-03-11,6.21905,6.25732,6.10902,6.11859,899008.5623533
2021-03-12,6.12337,6.15686,6.04683,6.09467,1043362.9461643
2021-03-15,6.16643,6.16643,6.06597,6.06597,1309318.2479386
2021-03-16,6.09467,6.15686,6.08032,6.10424,1376698.607896
2021-03-17,6.11859,6.18078,6.00856,6.10424,3021043.6111695
2021-03-18,6.09946,6.22862,6.07554,6.19992,1681299.265652
2021-03-19,6.22384,6.35779,6.20948,6.27168,6764268.8501039
2021-03-22,6.28124,6.33387,6.16165,6.21905,1720080.4944201
2021-03-23,6.26211,6.26211,6.10424,6.11381,709845.42393384
2021-03-24,6.0851,6.10902,6.01813,6.04205,1603952.1142235
2021-03-25,6.10902,6.10902,5.92724,6.03726,1351916.4568296
2021-03-26,6.09467,6.18078,6.0564,6.17121,769329.48465017
2021-03-29,6.09467,6.34343,6.09467,6.29559,1626616.7401724
2021-03-30,6.30038,6.30995,6.18557,6.18557,801557.46441205
2021-03-31,6.22862,6.34343,6.17121,6.30038,2491897.4962369
2021-04-01,6.27646,6.32908,6.24776,6.27168,1047043.0083255
